"","SURVEYR","QID","QUESTION_EN","QUESTION_FR","THEME_EN","THEME_FR","ORGANIZATION_EN","ORGANIZATION_FR","ANSWER1","ANSWER2","ANSWER3","ANSWER4","ANSWER5","ANSWER6","ANSWER7","POSITIVE","NEUTRAL","NEGATIVE","COUNT"
"3401","2018","Q70o","Why did you not file a grievance or formal complaint about the discrimination you experienced? I intend to file a grievance or a formal complaint but I have not done so yet.","Pourquoi n'avez-vous pas déposé un grief ou une plainte officielle concernant la discrimination dont vous avez fait l'objet? J'ai l'intention de déposer un grief ou une plainte officielle mais je ne l'ai pas encore fait.","Workplace: Discrimination","Milieu de travail: Discrimination","LABS","LABS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3402","2018","Q70p","Why did you not file a grievance or formal complaint about the discrimination you experienced? Other","Pourquoi n'avez-vous pas déposé un grief ou une plainte officielle concernant la discrimination dont vous avez fait l'objet? Autre","Workplace: Discrimination","Milieu de travail: Discrimination","LABS","LABS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3403","2018","Q72","I am satisfied with how matters related to discrimination are resolved in my department or agency.","Je suis satisfait(e) de la manière dont les problèmes de discrimination sont réglés dans mon ministère ou organisme.","Workplace: Discrimination","Milieu de travail: Discrimination","LABS","LABS",20,24,18,4,1,24,8,66,26,8,92
"3404","2018","Q73","My department or agency works hard to create a workplace that prevents discrimination.","Mon ministère ou organisme met tout en œuvre pour créer un milieu de travail qui prévient la discrimination.","Workplace: Discrimination","Milieu de travail: Discrimination","LABS","LABS",35,38,12,1,3,9,1,82,13,5,92
"3405","2018","Q30","My immediate supervisor seems to care about me as a person.","Mon (ma) superviseur(e) immédiat(e) semble se soucier de moi en tant que personne.","Workplace well-being: A psychologically healthy workplace","Bien-être en milieu de travail: Milieu de travail sain sur le plan psychologique","LABS","LABS",54,30,8,4,2,1,0,86,7,7,91
"3406","2018","Q77","My department or agency does a good job of raising awareness of mental health in the workplace.","Mon ministère ou organisme fait un bon travail de sensibilisation à la santé mentale en milieu de travail.","Workplace well-being: A psychologically healthy workplace","Bien-être en milieu de travail: Milieu de travail sain sur le plan psychologique","LABS","LABS",42,39,12,3,3,1,0,82,12,6,92
"3407","2018","Q78","I would describe my workplace as being psychologically healthy.","Je dirais que mon milieu de travail est sain sur le plan psychologique.","Workplace well-being: A psychologically healthy workplace","Bien-être en milieu de travail: Milieu de travail sain sur le plan psychologique","LABS","LABS",29,42,13,10,4,1,0,72,14,14,91
"3408","2018","Q74a","Overall, to what extent do the following factors cause you stress at work? Pay or other compensation-related issues","Dans l'ensemble, dans quelle mesure les facteurs suivants vous causent-ils du stress au travail? Problèmes liés à la paye ou à d'autres aspects de la rémunération","Workplace well-being: Work-related stress","Bien-être en milieu de travail: Stress lié au travail","LABS","LABS",10,25,21,13,31,0,0,35,21,44,92
"3409","2018","Q74b","Overall, to what extent do the following factors cause you stress at work? Heavy workload","Dans l'ensemble, dans quelle mesure les facteurs suivants vous causent-ils du stress au travail? Lourde charge de travail","Workplace well-being: Work-related stress","Bien-être en milieu de travail: Stress lié au travail","LABS","LABS",11,27,38,16,8,0,0,38,38,24,92
"3410","2018","Q74c","Overall, to what extent do the following factors cause you stress at work? Unreasonable deadlines","Dans l'ensemble, dans quelle mesure les facteurs suivants vous causent-ils du stress au travail? Délais déraisonnables","Workplace well-being: Work-related stress","Bien-être en milieu de travail: Stress lié au travail","LABS","LABS",14,43,27,9,5,0,1,58,28,14,92
"3411","2018","Q74d","Overall, to what extent do the following factors cause you stress at work? Not enough employees to do the work","Dans l'ensemble, dans quelle mesure les facteurs suivants vous causent-ils du stress au travail? Pas assez d'employé(e)s pour faire le travail","Workplace well-being: Work-related stress","Bien-être en milieu de travail: Stress lié au travail","LABS","LABS",19,34,27,8,11,0,1,54,27,19,92
"3412","2018","Q74e","Overall, to what extent do the following factors cause you stress at work? Overtime or long work hours","Dans l'ensemble, dans quelle mesure les facteurs suivants vous causent-ils du stress au travail? Heures supplémentaires ou longues heures de travail","Workplace well-being: Work-related stress","Bien-être en milieu de travail: Stress lié au travail","LABS","LABS",47,33,9,3,3,0,5,83,10,7,90
"3413","2018","Q74f","Overall, to what extent do the following factors cause you stress at work? Balancing work and personal life","Dans l'ensemble, dans quelle mesure les facteurs suivants vous causent-ils du stress au travail? Conciliation travail et vie personnelle","Workplace well-being: Work-related stress","Bien-être en milieu de travail: Stress lié au travail","LABS","LABS",30,32,21,8,9,0,0,62,21,17,91
"3414","2018","Q74g","Overall, to what extent do the following factors cause you stress at work? Lack of control or input in decision-making","Dans l'ensemble, dans quelle mesure les facteurs suivants vous causent-ils du stress au travail? Manque de contrôle ou de contribution aux prises de décision","Workplace well-being: Work-related stress","Bien-être en milieu de travail: Stress lié au travail","LABS","LABS",21,44,24,4,4,1,1,66,25,9,92
"3415","2018","Q74h","Overall, to what extent do the following factors cause you stress at work? Competing or constantly changing priorities","Dans l'ensemble, dans quelle mesure les facteurs suivants vous causent-ils du stress au travail? Priorités concurrentes ou qui changent constamment","Workplace well-being: Work-related stress","Bien-être en milieu de travail: Stress lié au travail","LABS","LABS",19,34,31,10,4,0,1,53,32,15,92
"3416","2018","Q74i","Overall, to what extent do the following factors cause you stress at work? Lack of clear expectations","Dans l'ensemble, dans quelle mesure les facteurs suivants vous causent-ils du stress au travail? Manque d'attentes claires","Workplace well-being: Work-related stress","Bien-être en milieu de travail: Stress lié au travail","LABS","LABS",30,39,18,8,3,0,1,70,18,12,92
"3417","2018","Q74k","Overall, to what extent do the following factors cause you stress at work? Information overload","Dans l'ensemble, dans quelle mesure les facteurs suivants vous causent-ils du stress au travail? Surcharge d'information","Workplace well-being: Work-related stress","Bien-être en milieu de travail: Stress lié au travail","LABS","LABS",37,33,18,10,1,0,1,71,18,11,92
"3418","2018","Q74l","Overall, to what extent do the following factors cause you stress at work? Physical work environment","Dans l'ensemble, dans quelle mesure les facteurs suivants vous causent-ils du stress au travail? Environnement de travail physique","Workplace well-being: Work-related stress","Bien-être en milieu de travail: Stress lié au travail","LABS","LABS",56,22,12,4,3,0,2,80,12,8,92
"3419","2018","Q74m","Overall, to what extent do the following factors cause you stress at work? Accessibility or accommodation issues","Dans l'ensemble, dans quelle mesure les facteurs suivants vous causent-ils du stress au travail? Problèmes d'accessibilité ou d'adaptation","Workplace well-being: Work-related stress","Bien-être en milieu de travail: Stress lié au travail","LABS","LABS",77,12,2,4,1,0,5,93,1,6,92
"3420","2018","Q74n","Overall, to what extent do the following factors cause you stress at work? Harassment or discrimination","Dans l'ensemble, dans quelle mesure les facteurs suivants vous causent-ils du stress au travail? Harcèlement ou discrimination","Workplace well-being: Work-related stress","Bien-être en milieu de travail: Stress lié au travail","LABS","LABS",72,15,3,3,2,0,5,91,3,6,91
"3421","2018","Q74o","Overall, to what extent do the following factors cause you stress at work? Issue(s) with my co-worker(s)","Dans l'ensemble, dans quelle mesure les facteurs suivants vous causent-ils du stress au travail? Problème(s) avec un(e) ou des collègues de travail","Workplace well-being: Work-related stress","Bien-être en milieu de travail: Stress lié au travail","LABS","LABS",45,38,7,8,2,0,1,84,6,10,91
"3422","2018","Q74p","Overall, to what extent do the following factors cause you stress at work? Issue(s) with individual(s) with authority over me","Dans l'ensemble, dans quelle mesure les facteurs suivants vous causent-ils du stress au travail? Problème(s) avec un(e) ou des supérieur(e)s","Workplace well-being: Work-related stress","Bien-être en milieu de travail: Stress lié au travail","LABS","LABS",62,21,8,5,1,1,2,86,8,6,89
"3423","2018","Q74q","Overall, to what extent do the following factors cause you stress at work? Issue(s) with individual(s) working for me","Dans l'ensemble, dans quelle mesure les facteurs suivants vous causent-ils du stress au travail? Problème(s) avec une ou (des) personne(s) relevant de moi","Workplace well-being: Work-related stress","Bien-être en milieu de travail: Stress lié au travail","LABS","LABS",49,17,3,0,1,0,29,94,4,2,91
"3424","2018","Q74r","Overall, to what extent do the following factors cause you stress at work? Issue(s) with other individual(s) (e.g., members of the public, individuals from other departments or agencies)","Dans l'ensemble, dans quelle mesure les facteurs suivants vous causent-ils du stress au travail? Problème(s) avec d'autres personne(s) (p.ex., un (des) membre(s) du public, personne(s) d'autres ministères ou organismes)","Workplace well-being: Work-related stress","Bien-être en milieu de travail: Stress lié au travail","LABS","LABS",74,19,5,0,0,0,1,95,5,0,90
"3425","2018","Q74s","Overall, to what extent do the following factors cause you stress at work? Lack of job security","Dans l'ensemble, dans quelle mesure les facteurs suivants vous causent-ils du stress au travail? Manque de sécurité d'emploi","Workplace well-being: Work-related stress","Bien-être en milieu de travail: Stress lié au travail","LABS","LABS",68,13,10,2,4,1,1,83,10,7,91
"3426","2018","Q74t","Overall, to what extent do the following factors cause you stress at work? Personal issues","Dans l'ensemble, dans quelle mesure les facteurs suivants vous causent-ils du stress au travail? Problèmes personnels","Workplace well-being: Work-related stress","Bien-être en milieu de travail: Stress lié au travail","LABS","LABS",44,34,11,8,1,0,1,79,11,10,91
"3427","2018","Q75","Overall, my level of work-related stress is...","Dans l'ensemble, mon niveau de stress lié au travail est...","Workplace well-being: Work-related stress","Bien-être en milieu de travail: Stress lié au travail","LABS","LABS",14,34,37,12,3,0,0,48,37,15,92
"3428","2018","Q76","After my workday, I feel emotionally drained.","Après ma journée de travail, je me sens épuisé(e) émotionnellement.","Workplace well-being: Work-related stress","Bien-être en milieu de travail: Stress lié au travail","LABS","LABS",6,13,45,22,14,0,0,36,45,19,91
"3429","2018","Q82","To what extent has your pay or other compensation been affected by issues with the Phoenix pay system?","Dans quelle mesure votre paye ou autre rémunération a-t-elle été touchée par les problèmes du système de paye Phénix?","Compensation: Pay or other compensation issues","Rémunération: Problèmes de paye ou de rémunération","LABS","LABS",11,24,24,19,21,1,0,12,0,88,92
"3430","2018","Q84","Have all your pay or other compensation issues been resolved?","Est-ce que tous vos problèmes de paye ou autre rémunération ont été réglés?","Compensation: Pay or other compensation issues","Rémunération: Problèmes de paye ou de rémunération","LABS","LABS",24,76,NA,NA,NA,NA,NA,24,0,76,81
"3431","2018","Q87","To what extent have issues with the Phoenix pay system affected your decision to seek or accept another position (e.g., deployment, promotion, secondment, assignment, acting assignment) within your organization or the federal public service?","Dans quelle mesure les problèmes liés au système de paye Phénix ont-ils affecté votre décision de chercher ou d'accepter un autre poste (p. ex. mutation, promotion, détachement, affectation, affectation intérimaire) au sein de votre organisation ou de la fonction publique fédérale?","Compensation: Pay or other compensation issues","Rémunération: Problèmes de paye ou de rémunération","LABS","LABS",38,19,19,8,4,2,10,64,22,14,92
"3432","2018","Q85","I am satisfied with the support (e.g., regular information, follow-up, making enquiries on my behalf, offering emergency or priority pay) I received from my department or agency to help resolve my pay or other compensation issues.","Je suis satisfait(e) du soutien (p. ex., information régulière, suivi, demandes de renseignements en mon nom, paiement d'urgence ou paiement prioritaire) que j'ai reçu de la part de mon ministère ou organisme pour m'aider à régler mes problèmes de paye ou autre rémunération.","Compensation: Support to resolve pay or other compensation issues","Rémunération: Soutien afin de régler les problèmes de paye ou autre rémunération","LABS","LABS",9,15,18,19,31,1,6,27,19,54,81
"3433","2018","Q86","I am satisfied with the support I received from the Pay Centre to help resolve my pay or other compensation issues.","Je suis satisfait(e) du soutien que j'ai reçu de la part du Centre des services de paye pour m'aider à régler mes problèmes de paye ou autre rémunération.","Compensation: Support to resolve pay or other compensation issues","Rémunération: Soutien afin de régler les problèmes de paye ou autre rémunération","LABS","LABS",1,8,11,18,57,0,4,10,11,79,81
"3434","2018","Q07","I get a sense of satisfaction from my work.","Je tire de la satisfaction de mon travail.","Employee engagement","Mobilisation des employés","PRSD and ADMO","DPSR et BSMA",39,29,5,16,11,0,0,68,5,27,35
"3435","2018","Q11","Overall, I feel valued at work.","Dans l'ensemble, je me sens valorisé(e) au travail.","Employee engagement","Mobilisation des employés","PRSD and ADMO","DPSR et BSMA",39,22,18,3,19,0,0,61,17,22,35
"3436","2018","Q12","I am proud of the work that I do.","Je suis fier (fière) du travail que je fais.","Employee engagement","Mobilisation des employés","PRSD and ADMO","DPSR et BSMA",45,31,18,6,0,0,0,76,18,6,34
"3437","2018","Q16","Overall, I like my job.","Dans l'ensemble, j'aime mon emploi.","Employee engagement","Mobilisation des employés","PRSD and ADMO","DPSR et BSMA",38,30,15,14,3,0,0,68,15,17,35
"3438","2018","Q51","I would recommend my department or agency as a great place to work.","Je recommanderais mon ministère ou organisme comme un excellent milieu de travail.","Employee engagement","Mobilisation des employés","PRSD and ADMO","DPSR et BSMA",31,23,10,18,5,12,0,62,11,27,36
"3439","2018","Q52","I am satisfied with my department or agency.","Je suis satisfait(e) de mon ministère ou organisme.","Employee engagement","Mobilisation des employés","PRSD and ADMO","DPSR et BSMA",34,19,8,21,6,13,0,60,9,31,35
"3440","2018","Q53","I would prefer to remain with my department or agency, even if a comparable job was available elsewhere in the federal public service.","Je préférerais continuer à travailler au sein de mon ministère ou organisme même si un poste comparable était disponible ailleurs dans la fonction publique fédérale.","Employee engagement","Mobilisation des employés","PRSD and ADMO","DPSR et BSMA",25,28,11,16,8,10,2,61,12,27,36
"3441","2018","Q26","I can count on my immediate supervisor to keep his or her promises.","Je sais que mon (ma) superviseur(e) immédiat(e) tiendra ses engagements.","Leadership: Immediate supervisor","Leadership: Superviseur immédiat","PRSD and ADMO","DPSR et BSMA",57,28,8,0,7,0,0,84,9,7,36
"3442","2018","Q27","My immediate supervisor keeps me informed about the issues affecting my work.","Mon (ma) superviseur(e) immédiat(e) me tient au courant des questions touchant mon travail.","Leadership: Immediate supervisor","Leadership: Superviseur immédiat","PRSD and ADMO","DPSR et BSMA",52,34,0,5,10,0,0,86,0,14,36
"3443","2018","Q31","I am satisfied with the quality of supervision I receive.","Je suis satisfait(e) de la qualité de la supervision qui est exercée à mon égard.","Leadership: Immediate supervisor","Leadership: Superviseur immédiat","PRSD and ADMO","DPSR et BSMA",67,21,2,2,7,0,0,88,2,10,36
"3444","2018","Q34","Senior managers in my department or agency lead by example in ethical behaviour.","Les cadres supérieurs de mon ministère ou organisme montrent l'exemple par leur comportement éthique.","Leadership: Senior management","Leadership: Haute direction","PRSD and ADMO","DPSR et BSMA",39,21,14,0,10,5,10,71,17,12,35
"3445","2018","Q35","I have confidence in the senior management of my department or agency.","J'ai confiance en la haute direction de mon ministère ou organisme.","Leadership: Senior management","Leadership: Haute direction","PRSD and ADMO","DPSR et BSMA",42,18,6,11,10,3,10,69,6,25,35
"3446","2018","Q36","Senior management in my department or agency makes effective and timely decisions.","La haute direction de mon ministère ou organisme prend des décisions efficaces et opportunes.","Leadership: Senior management","Leadership: Haute direction","PRSD and ADMO","DPSR et BSMA",27,22,14,14,8,5,10,58,17,25,35
"3447","2018","Q37","Essential information flows effectively from senior management to staff.","La haute direction communique efficacement les renseignements essentiels au personnel.","Leadership: Senior management","Leadership: Haute direction","PRSD and ADMO","DPSR et BSMA",26,21,11,19,13,0,10,52,12,36,35
"3448","2018","Q08","I receive meaningful recognition for work well done.","Je reçois une reconnaissance significative lorsque je fais un bon travail.","Workforce: Performance management","Effectif: Gestion du rendement","PRSD and ADMO","DPSR et BSMA",41,26,18,5,10,0,0,67,18,15,36
"3449","2018","Q09","I have clear work objectives.","J'ai des objectifs de travail clairs.","Workforce: Performance management","Effectif: Gestion du rendement","PRSD and ADMO","DPSR et BSMA",28,32,17,16,7,0,0,60,17,23,36
"3450","2018","Q25","I receive useful feedback from my immediate supervisor on my job performance.","Je reçois de la rétroaction utile de mon (ma) superviseur(e) immédiat(e) sur mon rendement au travail.","Workforce: Performance management","Effectif: Gestion du rendement","PRSD and ADMO","DPSR et BSMA",53,33,0,7,7,0,0,86,0,14,36
"3451","2018","Q04","I get the training I need to do my job.","Je reçois la formation dont j'ai besoin pour faire mon travail.","Workforce: Job fit and development","Effectif: Compatibilité entre la personne et l'emploi et perfectionnement","PRSD and ADMO","DPSR et BSMA",24,45,18,8,5,0,0,69,18,13,36
"3452","2018","Q44","My department or agency does a good job of supporting employee career development.","Mon ministère ou organisme met tout en œuvre pour appuyer ses employé(e)s dans leur perfectionnement professionnel.","Workforce: Job fit and development","Effectif: Compatibilité entre la personne et l'emploi et perfectionnement","PRSD and ADMO","DPSR et BSMA",13,44,8,19,6,0,10,64,9,27,35
"3453","2018","Q45","I believe I have opportunities for promotion within my department or agency, given my education, skills and experience.","J'estime avoir des possibilités d'obtenir une promotion au sein de mon ministère ou organisme, compte tenu de ma scolarité, de mes compétences et de mon expérience.","Workforce: Job fit and development","Effectif: Compatibilité entre la personne et l'emploi et perfectionnement","PRSD and ADMO","DPSR et BSMA",17,27,11,8,24,3,10,51,13,36,35
"3454","2018","Q13","I have opportunities to provide input into decisions that affect my work.","J'ai l'occasion de contribuer aux décisions qui touchent mon travail.","Workforce: Empowerment","Effectif: Habilitation","PRSD and ADMO","DPSR et BSMA",35,32,3,11,19,0,0,68,2,30,35
"3455","2018","Q14","I am encouraged to be innovative or to take initiative in my work.","On m'encourage à innover ou à prendre des initiatives dans mon travail.","Workforce: Empowerment","Effectif: Habilitation","PRSD and ADMO","DPSR et BSMA",39,37,8,9,8,0,0,75,8,17,35
"3456","2018","Q15","I have support at work to provide a high level of service.","Au travail, j'obtiens du soutien pour fournir un service de haute qualité.","Workforce: Empowerment","Effectif: Habilitation","PRSD and ADMO","DPSR et BSMA",39,31,11,11,8,0,0,69,12,19,35
"3457","2018","Q47","I feel I would be supported by my department or agency if I proposed a new idea.","J'estime que j'obtiendrais du soutien de mon ministère ou organisme si je proposais une nouvelle idée.","Workforce: Empowerment","Effectif: Habilitation","PRSD and ADMO","DPSR et BSMA",25,31,17,10,7,0,10,62,19,19,36
"3458","2018","Q06","I have support at work to balance my work and personal life.","Je reçois du soutien au travail pour concilier mon travail et ma vie personnelle.","Workforce: Work-life balance and workload","Effectif: Équilibre travail-vie privée et charge de travail","PRSD and ADMO","DPSR et BSMA",62,16,10,7,5,0,0,78,9,13,36
"3459","2018","Q17","I can complete my assigned workload during my regular working hours.","J'arrive à accomplir les tâches qui me sont assignées pendant mes heures normales de travail.","Workforce: Work-life balance and workload","Effectif: Équilibre travail-vie privée et charge de travail","PRSD and ADMO","DPSR et BSMA",33,29,23,8,7,0,0,62,23,15,36
"3460","2018","Q54","Do you intend to leave your current position in the next two years?","Avez-vous l'intention de quitter votre poste actuel au cours des deux prochaines années?","Workforce: Mobility and retention","Effectif: Mobilité et maintien en poste","PRSD and ADMO","DPSR et BSMA",38,41,20,NA,NA,NA,NA,41,21,38,36
"3461","2018","Q55","Please indicate your reason for leaving.","Veuillez indiquer la raison de votre départ.","Workforce: Mobility and retention","Effectif: Mobilité et maintien en poste","PRSD and ADMO","DPSR et BSMA",6,46,41,0,6,0,NA,NA,NA,NA,15
"3462","2018","Q10","I know how my work contributes to the achievement of my department's or agency's goals.","Je sais de quelle façon mon travail contribue à l'atteinte des objectifs de mon ministère ou organisme.","Workplace: Organizational goals","Milieu de travail: Buts organisationnels","PRSD and ADMO","DPSR et BSMA",38,29,16,14,3,0,0,67,16,17,35
"3463","2018","Q39","My department or agency does a good job of communicating its vision, mission and goals.","Mon ministère ou organisme communique efficacement sa vision, sa mission et ses objectifs.","Workplace: Organizational goals","Milieu de travail: Buts organisationnels","PRSD and ADMO","DPSR et BSMA",26,36,6,30,3,0,0,62,6,32,35
"3464","2018","Q18a","I feel that the quality of my work suffers because of... constantly changing priorities.","J'estime que la qualité de mon travail est minée parce que… les priorités changent constamment.","Workplace: Organizational performance","Milieu de travail: Rendement organisationnel","PRSD and ADMO","DPSR et BSMA",16,35,27,14,5,2,0,20,28,52,36
"3465","2018","Q18b","I feel that the quality of my work suffers because of... lack of stability in my department or agency.","J'estime que la qualité de mon travail est minée parce que… mon ministère ou organisme manque de stabilité.","Workplace: Organizational performance","Milieu de travail: Rendement organisationnel","PRSD and ADMO","DPSR et BSMA",10,36,15,24,10,5,0,36,16,48,36
"3466","2018","Q18c","I feel that the quality of my work suffers because of... too many approval stages.","J'estime que la qualité de mon travail est minée parce que… il y a un trop grand nombre d'étapes d'approbation.","Workplace: Organizational performance","Milieu de travail: Rendement organisationnel","PRSD and ADMO","DPSR et BSMA",20,43,18,12,8,0,0,20,18,62,36
"3467","2018","Q18d","I feel that the quality of my work suffers because of... unreasonable deadlines.","J'estime que la qualité de mon travail est minée parce que… les échéanciers sont déraisonnables.","Workplace: Organizational performance","Milieu de travail: Rendement organisationnel","PRSD and ADMO","DPSR et BSMA",7,27,28,23,5,0,10,31,32,37,36
"3468","2018","Q18e","I feel that the quality of my work suffers because of... having to do the same or more work, but with fewer resources.","J'estime que la qualité de mon travail est minée parce que… je dois faire le même travail, ou en faire plus, avec moins de ressources.","Workplace: Organizational performance","Milieu de travail: Rendement organisationnel","PRSD and ADMO","DPSR et BSMA",18,21,26,18,8,0,10,28,30,42,36
"3469","2018","Q18f","I feel that the quality of my work suffers because of... high staff turnover.","J'estime que la qualité de mon travail est minée parce que… le taux de roulement du personnel est élevé.","Workplace: Organizational performance","Milieu de travail: Rendement organisationnel","PRSD and ADMO","DPSR et BSMA",10,21,28,17,10,2,10,32,32,36,36
"3470","2018","Q18g","I feel that the quality of my work suffers because of... overly complicated or unnecessary business processes.","J'estime que la qualité de mon travail est minée parce que… les processus opérationnels sont trop compliqués ou inutiles.","Workplace: Organizational performance","Milieu de travail: Rendement organisationnel","PRSD and ADMO","DPSR et BSMA",18,38,29,8,8,0,0,15,29,56,35
"3471","2018","Q21","In my work unit, every individual is accepted as an equal member of the team.","Dans mon unité de travail, chaque personne est acceptée comme membre à part entière de l'équipe.","Workplace: Respectful workplace","Milieu de travail: Milieu de travail respectueux","PRSD and ADMO","DPSR et BSMA",62,28,0,5,5,0,0,90,0,10,36
"3472","2018","Q22","In my work unit, individuals behave in a respectful manner.","Dans mon unité de travail, les gens se comportent de manière respectueuse.","Workplace: Respectful workplace","Milieu de travail: Milieu de travail respectueux","PRSD and ADMO","DPSR et BSMA",66,29,0,3,3,0,0,95,0,5,35
"3473","2018","Q23","The people I work with value my ideas and opinions.","Les personnes avec lesquelles je travaille valorisent mes idées et mes opinions.","Workplace: Respectful workplace","Milieu de travail: Milieu de travail respectueux","PRSD and ADMO","DPSR et BSMA",56,29,3,0,2,0,10,94,3,3,36
"3474","2018","Q49","My department or agency implements activities and practices that support a diverse workplace.","Mon ministère ou organisme met en place des activités et des pratiques qui favorisent un milieu de travail diversifié.","Workplace: Respectful workplace","Milieu de travail: Milieu de travail respectueux","PRSD and ADMO","DPSR et BSMA",51,23,8,3,2,12,0,85,9,6,36
"3475","2018","Q48","I think that my department or agency respects individual differences (e.g., culture, work styles, ideas).","Je crois que mon ministère ou organisme respecte les différences individuelles (p. ex., la culture, les méthodes de travail, les idées).","Workplace: Respectful workplace","Milieu de travail: Milieu de travail respectueux","PRSD and ADMO","DPSR et BSMA",38,33,2,8,5,12,0,81,3,16,36
"3476","2018","Q50","Overall, my department or agency treats me with respect.","Dans l'ensemble, mon ministère ou organisme me traite avec respect.","Workplace: Respectful workplace","Milieu de travail: Milieu de travail respectueux","PRSD and ADMO","DPSR et BSMA",46,28,3,8,5,10,0,83,3,14,36
"3477","2018","Q20","I am satisfied with how interpersonal issues are resolved in my work unit.","Je suis satisfait(e) de la manière dont les problèmes interpersonnels sont réglés dans mon unité de travail.","Workplace: Ethical workplace","Milieu de travail: Milieu de travail éthique","PRSD and ADMO","DPSR et BSMA",41,37,7,5,2,2,5,84,8,8,36
"3478","2018","Q41","If I am faced with an ethical dilemma or a conflict between values in the workplace, I know where I can go for help in resolving the situation.","Si j'étais confronté(e) à un dilemme éthique ou à un conflit entre les valeurs du milieu de travail, je saurais où aller pour obtenir de l'aide afin de régler le problème.","Workplace: Ethical workplace","Milieu de travail: Milieu de travail éthique","PRSD and ADMO","DPSR et BSMA",43,26,11,5,0,2,13,81,13,6,36
"3479","2018","Q42","My department or agency does a good job of promoting values and ethics in the workplace.","Mon ministère ou organisme fait un bon travail de promotion des valeurs et de l'éthique dans le milieu de travail.","Workplace: Ethical workplace","Milieu de travail: Milieu de travail éthique","PRSD and ADMO","DPSR et BSMA",38,25,13,8,2,2,10,72,16,12,36
"3480","2018","Q43","I feel I can initiate a formal recourse process (e.g., grievance, complaint, appeal) without fear of reprisal.","J'estime pouvoir amorcer un processus de recours officiel (p. ex., grief, plainte, droit d'appel) sans crainte de représailles.","Workplace: Ethical workplace","Milieu de travail: Milieu de travail éthique","PRSD and ADMO","DPSR et BSMA",18,17,18,16,10,7,13,44,24,32,36
"3481","2018","Q58","Having carefully read the definition of harassment, have you been the victim of harassment on the job in the past 12 months?","Après avoir lu attentivement la définition du harcèlement, au cours des 12 derniers mois, avez-vous été victime de harcèlement au travail?","Workplace: Harassment","Milieu de travail: Harcèlement","PRSD and ADMO","DPSR et BSMA",15,85,NA,NA,NA,NA,NA,85,0,15,36
"3482","2018","Q59a","From whom did you experience harassment on the job? Co-workers","De la part de qui avez-vous été victime de harcèlement au travail? Collègues","Workplace: Harassment","Milieu de travail: Harcèlement","PRSD and ADMO","DPSR et BSMA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3483","2018","Q59b","From whom did you experience harassment on the job? Individuals with authority over me","De la part de qui avez-vous été victime de harcèlement au travail? Supérieur(e)s","Workplace: Harassment","Milieu de travail: Harcèlement","PRSD and ADMO","DPSR et BSMA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3484","2018","Q59c","From whom did you experience harassment on the job? Individuals working for me","De la part de qui avez-vous été victime de harcèlement au travail? Employé(e)s relevant de moi","Workplace: Harassment","Milieu de travail: Harcèlement","PRSD and ADMO","DPSR et BSMA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3485","2018","Q59d","From whom did you experience harassment on the job? Individuals for whom I have a custodial responsibility (e.g., inmates, offenders, patients, detainees)","De la part de qui avez-vous été victime de harcèlement au travail? Personnes envers lesquelles j'ai une responsabilité de garde (p. ex., détenu(e)s, contrevenant(e)s, patient(e)s, personnes sous garde)","Workplace: Harassment","Milieu de travail: Harcèlement","PRSD and ADMO","DPSR et BSMA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3486","2018","Q59e","From whom did you experience harassment on the job? Individuals from other departments or agencies","De la part de qui avez-vous été victime de harcèlement au travail? Personnes d'autres ministères ou organismes","Workplace: Harassment","Milieu de travail: Harcèlement","PRSD and ADMO","DPSR et BSMA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3487","2018","Q59f","From whom did you experience harassment on the job? Members of the public (individuals or organizations)","De la part de qui avez-vous été victime de harcèlement au travail? Membres du public (personnes ou organisations)","Workplace: Harassment","Milieu de travail: Harcèlement","PRSD and ADMO","DPSR et BSMA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3488","2018","Q59g","From whom did you experience harassment on the job? Other","De la part de qui avez-vous été victime de harcèlement au travail? Autre","Workplace: Harassment","Milieu de travail: Harcèlement","PRSD and ADMO","DPSR et BSMA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3489","2018","Q60a","Please indicate the nature of the harassment you experienced. Aggressive behaviour","Veuillez indiquer la nature du harcèlement dont vous avez fait l'objet. Comportement agressif","Workplace: Harassment","Milieu de travail: Harcèlement","PRSD and ADMO","DPSR et BSMA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3490","2018","Q60b","Please indicate the nature of the harassment you experienced. Excessive control","Veuillez indiquer la nature du harcèlement dont vous avez fait l'objet. Contrôle excessif","Workplace: Harassment","Milieu de travail: Harcèlement","PRSD and ADMO","DPSR et BSMA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
